title,source,time_published,summary,url,text,tokens,clean_text
Form 8K Guardian Pharmacy Services Inc For: 22 June By Investing.com,Investing.com Canada,20260622T204821,"This article announces that Guardian Pharmacy Services Inc. has filed a Form 8K for June 22. It provides the stock market context and includes financial data for various indices, commodities, bonds, and stocks, though it lacks details about the specific content of the 8K filing.",https://ca.investing.com/news/stock-market-news/form-8k-guardian-pharmacy-services-inc-for-22-june-93CH-4701848,form 8k guardian pharmacy services inc for 22 june by investingcom this article announces that guardian pharmacy services inc has filed a form 8k for june 22 it provides the stock market context and includes financial data for various indices commodities bonds and stocks though it lacks details about the specific content of the 8k filing,"['form', '8k', 'guardian', 'pharmacy', 'service', 'inc', '22', 'june', 'investingcom', 'article', 'announces', 'guardian', 'pharmacy', 'service', 'inc', 'filed', 'form', '8k', 'june', '22', 'provides', 'stock', 'market', 'context', 'includes', 'financial', 'data', 'various', 'index', 'commodity', 'bond', 'stock', 'though', 'lack', 'detail', 'specific', 'content', '8k', 'filing']",form 8k guardian pharmacy service inc 22 june investingcom article announces guardian pharmacy service inc filed form 8k june 22 provides stock market context includes financial data various index commodity bond stock though lack detail specific content 8k filing
"Insider sale filing for Company (BKR): 181,411 Class A shares disclosed",Stock Titan,20260622T204711,"A Form 144 filing discloses a proposed sale of 181,411 Class A shares of Baker Hughes Co (BKR) by an insider. The filing details acquisitions through restricted stock vesting and a stock option exercise, with the latest transaction date being June 22, 2026. The associated proceeds for these shares are indicated as $11,488,684.10 in the ""Securities Sold During The Past 3 Months"" section.",https://www.stocktitan.net/sec-filings/BKR/144-baker-hughes-co-sec-filing-51ef536b662b.html,insider sale filing for company bkr 181411 class a shares disclosed a form 144 filing discloses a proposed sale of 181411 class a shares of baker hughes co bkr by an insider the filing details acquisitions through restricted stock vesting and a stock option exercise with the latest transaction date being june 22 2026 the associated proceeds for these shares are indicated as 1148868410 in the securities sold during the past 3 months section,"['insider', 'sale', 'filing', 'company', 'bkr', '181411', 'class', 'share', 'disclosed', 'form', '144', 'filing', 'discloses', 'proposed', 'sale', '181411', 'class', 'share', 'baker', 'hughes', 'co', 'bkr', 'insider', 'filing', 'detail', 'acquisition', 'restricted', 'stock', 'vesting', 'stock', 'option', 'exercise', 'latest', 'transaction', 'date', 'june', '22', '2026', 'associated', 'proceeds', 'share', 'indicated', '1148868410', 'security', 'sold', 'past', '3', 'month', 'section']",insider sale filing company bkr 181411 class share disclosed form 144 filing discloses proposed sale 181411 class share baker hughes co bkr insider filing detail acquisition restricted stock vesting stock option exercise latest transaction date june 22 2026 associated proceeds share indicated 1148868410 security sold past 3 month section
Salesforce (CRM) EVP & Chief Accounting Officer files initial Form 3,Stock Titan,20260622T204625,"Salesforce (CRM) EVP & Chief Accounting Officer, Guy Wanger, has filed an initial Form 3, establishing his status as a reporting insider. This filing simply confirms his ownership status and does not indicate any transactions or trades. The Form 3 is an initial statement of beneficial ownership, not a report of buying or selling shares.",https://www.stocktitan.net/sec-filings/CRM/form-3-salesforce-inc-initial-statement-of-beneficial-ownership-ca269602a3ad.html,salesforce crm evp  chief accounting officer files initial form 3 salesforce crm evp  chief accounting officer guy wanger has filed an initial form 3 establishing his status as a reporting insider this filing simply confirms his ownership status and does not indicate any transactions or trades the form 3 is an initial statement of beneficial ownership not a report of buying or selling shares,"['salesforce', 'crm', 'evp', 'chief', 'accounting', 'officer', 'file', 'initial', 'form', '3', 'salesforce', 'crm', 'evp', 'chief', 'accounting', 'officer', 'guy', 'wanger', 'filed', 'initial', 'form', '3', 'establishing', 'status', 'reporting', 'insider', 'filing', 'simply', 'confirms', 'ownership', 'status', 'indicate', 'transaction', 'trade', 'form', '3', 'initial', 'statement', 'beneficial', 'ownership', 'report', 'buying', 'selling', 'share']",salesforce crm evp chief accounting officer file initial form 3 salesforce crm evp chief accounting officer guy wanger filed initial form 3 establishing status reporting insider filing simply confirms ownership status indicate transaction trade form 3 initial statement beneficial ownership report buying selling share
Moody's (MCO) Analytics CEO Christina Kosmowski files initial insider Form 3,Stock Titan,20260622T204617,"Christina Kosmowski, CEO of Moody's Analytics and an officer of Moody's Corporation, filed an initial Form 3 with the SEC, establishing her as an insider for reporting purposes. This filing does not report any stock transactions or beneficial ownership of securities, serving purely to declare her insider status. The document details her position and general information about Form 3 filings, confirming no buy, sell, or derivative transactions occurred at this time.",https://www.stocktitan.net/sec-filings/MCO/form-3-moodys-corp-de-initial-statement-of-beneficial-ownership-ef8e415f07d1.html,moodys mco analytics ceo christina kosmowski files initial insider form 3 christina kosmowski ceo of moodys analytics and an officer of moodys corporation filed an initial form 3 with the sec establishing her as an insider for reporting purposes this filing does not report any stock transactions or beneficial ownership of securities serving purely to declare her insider status the document details her position and general information about form 3 filings confirming no buy sell or derivative transactions occurred at this time,"['moody', 'mco', 'analytics', 'ceo', 'christina', 'kosmowski', 'file', 'initial', 'insider', 'form', '3', 'christina', 'kosmowski', 'ceo', 'moody', 'analytics', 'officer', 'moody', 'corporation', 'filed', 'initial', 'form', '3', 'sec', 'establishing', 'insider', 'reporting', 'purpose', 'filing', 'report', 'stock', 'transaction', 'beneficial', 'ownership', 'security', 'serving', 'purely', 'declare', 'insider', 'status', 'document', 'detail', 'position', 'general', 'information', 'form', '3', 'filing', 'confirming', 'buy', 'sell', 'derivative', 'transaction', 'occurred', 'time']",moody mco analytics ceo christina kosmowski file initial insider form 3 christina kosmowski ceo moody analytics officer moody corporation filed initial form 3 sec establishing insider reporting purpose filing report stock transaction beneficial ownership security serving purely declare insider status document detail position general information form 3 filing confirming buy sell derivative transaction occurred time
"Heritage Global (HRTG) files Rule 144 notice to sell 9,200 shares",Stock Titan,20260622T204607,"Heritage Global, Inc. (HRTG) has filed a Rule 144 notice for the proposed sale of 9,200 shares of its Common Stock through Morgan Stanley Smith Barney LLC, valued at $214,084.00, with a proposed sale date of June 22, 2026. The filing also discloses prior 10b5-1 sales of 9,200 shares on May 1, 2026, for $266,753.08 and an identical number of shares on April 1, 2026, for $236,589.04. This notice is considered a routine procedural disclosure for an issuer-directed sale as part of an existing plan.",https://www.stocktitan.net/sec-filings/HRTG/144-heritage-insurance-holdings-inc-sec-filing-fc658a2dc6b6.html,heritage global hrtg files rule 144 notice to sell 9200 shares heritage global inc hrtg has filed a rule 144 notice for the proposed sale of 9200 shares of its common stock through morgan stanley smith barney llc valued at 21408400 with a proposed sale date of june 22 2026 the filing also discloses prior 10b51 sales of 9200 shares on may 1 2026 for 26675308 and an identical number of shares on april 1 2026 for 23658904 this notice is considered a routine procedural disclosure for an issuerdirected sale as part of an existing plan,"['heritage', 'global', 'hrtg', 'file', 'rule', '144', 'notice', 'sell', '9200', 'share', 'heritage', 'global', 'inc', 'hrtg', 'filed', 'rule', '144', 'notice', 'proposed', 'sale', '9200', 'share', 'common', 'stock', 'morgan', 'stanley', 'smith', 'barney', 'llc', 'valued', '21408400', 'proposed', 'sale', 'date', 'june', '22', '2026', 'filing', 'also', 'discloses', 'prior', '10b51', 'sale', '9200', 'share', 'may', '1', '2026', '26675308', 'identical', 'number', 'share', 'april', '1', '2026', '23658904', 'notice', 'considered', 'routine', 'procedural', 'disclosure', 'issuerdirected', 'sale', 'part', 'existing', 'plan']",heritage global hrtg file rule 144 notice sell 9200 share heritage global inc hrtg filed rule 144 notice proposed sale 9200 share common stock morgan stanley smith barney llc valued 21408400 proposed sale date june 22 2026 filing also discloses prior 10b51 sale 9200 share may 1 2026 26675308 identical number share april 1 2026 23658904 notice considered routine procedural disclosure issuerdirected sale part existing plan
"Director at Delta Air Lines (NYSE: DAL) receives 2,380-share stock grant",Stock Titan,20260622T204531,"Delta Air Lines (NYSE: DAL) director Christophe Beck received a grant of 2,380 shares of common stock as an annual restricted stock award, valued at $200,000. This grant, approved by the Board on June 18, 2026, increases his direct holdings to 6,620 shares and is exempt under Rule 16b-3(d)(1). The transaction was reported in a Form 4 filing, clarifying it as equity compensation rather than a market purchase.",https://www.stocktitan.net/sec-filings/DAL/form-4-delta-air-lines-inc-insider-trading-activity-d1e09dfbd89d.html,director at delta air lines nyse dal receives 2380share stock grant delta air lines nyse dal director christophe beck received a grant of 2380 shares of common stock as an annual restricted stock award valued at 200000 this grant approved by the board on june 18 2026 increases his direct holdings to 6620 shares and is exempt under rule 16b3d1 the transaction was reported in a form 4 filing clarifying it as equity compensation rather than a market purchase,"['director', 'delta', 'air', 'line', 'nyse', 'dal', 'receives', '2380share', 'stock', 'grant', 'delta', 'air', 'line', 'nyse', 'dal', 'director', 'christophe', 'beck', 'received', 'grant', '2380', 'share', 'common', 'stock', 'annual', 'restricted', 'stock', 'award', 'valued', '200000', 'grant', 'approved', 'board', 'june', '18', '2026', 'increase', 'direct', 'holding', '6620', 'share', 'exempt', 'rule', '16b3d1', 'transaction', 'reported', 'form', '4', 'filing', 'clarifying', 'equity', 'compensation', 'rather', 'market', 'purchase']",director delta air line nyse dal receives 2380share stock grant delta air line nyse dal director christophe beck received grant 2380 share common stock annual restricted stock award valued 200000 grant approved board june 18 2026 increase direct holding 6620 share exempt rule 16b3d1 transaction reported form 4 filing clarifying equity compensation rather market purchase
"Delta Air Lines (DAL) director awarded $200,000 in stock",Stock Titan,20260622T204531,"Delta Air Lines director Kathy N. Waller was awarded 2,380 shares of common stock, valued at $200,000, as her annual restricted stock award on June 18, 2026. This grant was issued at no cash cost to her and is exempt under Rule 16b-3(d)(1). Following this transaction, Waller directly holds 48,500 Delta shares.",https://www.stocktitan.net/sec-filings/DAL/form-4-delta-air-lines-inc-insider-trading-activity-b2cd1a4dfb43.html,delta air lines dal director awarded 200000 in stock delta air lines director kathy n waller was awarded 2380 shares of common stock valued at 200000 as her annual restricted stock award on june 18 2026 this grant was issued at no cash cost to her and is exempt under rule 16b3d1 following this transaction waller directly holds 48500 delta shares,"['delta', 'air', 'line', 'dal', 'director', 'awarded', '200000', 'stock', 'delta', 'air', 'line', 'director', 'kathy', 'n', 'waller', 'awarded', '2380', 'share', 'common', 'stock', 'valued', '200000', 'annual', 'restricted', 'stock', 'award', 'june', '18', '2026', 'grant', 'issued', 'cash', 'cost', 'exempt', 'rule', '16b3d1', 'following', 'transaction', 'waller', 'directly', 'hold', '48500', 'delta', 'share']",delta air line dal director awarded 200000 stock delta air line director kathy n waller awarded 2380 share common stock valued 200000 annual restricted stock award june 18 2026 grant issued cash cost exempt rule 16b3d1 following transaction waller directly hold 48500 delta share
"DELTA AIR LINES, INC. Insider Trading Activity",Stock Titan,20260622T204531,"Delta Air Lines director Vasant M. Prabhu received a grant of 2,380 shares of common stock on June 18, 2026, as part of his annual restricted stock award for non-employee directors, valued at $200,000. This transaction was exempt under Rule 16b-3(d)(1) and involved no cash cost. Following this grant, Prabhu directly holds 15,100 Delta shares.",https://www.stocktitan.net/sec-filings/DAL/form-4-delta-air-lines-inc-insider-trading-activity-4eca348a533b.html,delta air lines inc insider trading activity delta air lines director vasant m prabhu received a grant of 2380 shares of common stock on june 18 2026 as part of his annual restricted stock award for nonemployee directors valued at 200000 this transaction was exempt under rule 16b3d1 and involved no cash cost following this grant prabhu directly holds 15100 delta shares,"['delta', 'air', 'line', 'inc', 'insider', 'trading', 'activity', 'delta', 'air', 'line', 'director', 'vasant', 'prabhu', 'received', 'grant', '2380', 'share', 'common', 'stock', 'june', '18', '2026', 'part', 'annual', 'restricted', 'stock', 'award', 'nonemployee', 'director', 'valued', '200000', 'transaction', 'exempt', 'rule', '16b3d1', 'involved', 'cash', 'cost', 'following', 'grant', 'prabhu', 'directly', 'hold', '15100', 'delta', 'share']",delta air line inc insider trading activity delta air line director vasant prabhu received grant 2380 share common stock june 18 2026 part annual restricted stock award nonemployee director valued 200000 transaction exempt rule 16b3d1 involved cash cost following grant prabhu directly hold 15100 delta share
NextEra Energy (NEE) sells long-dated junior subordinated debentures with fixed-to-floating coupons,Stock Titan,20260622T204523,"NextEra Energy Capital Holdings, a subsidiary of NextEra Energy (NEE), has issued three series of long-dated junior subordinated debentures totaling $3.75 billion. These debentures, due in 2056 and 2066, carry initial fixed interest rates ranging from 6.000% to 6.625%, which will later convert to floating rates tied to the Five-Year Treasury Rate. The issuance provides long-term funding and balance sheet flexibility, with the debentures guaranteed on a subordinated basis by NextEra Energy.",https://www.stocktitan.net/sec-filings/NEE/8-k-nextera-energy-inc-reports-material-event-9be81f5293ad.html,nextera energy nee sells longdated junior subordinated debentures with fixedtofloating coupons nextera energy capital holdings a subsidiary of nextera energy nee has issued three series of longdated junior subordinated debentures totaling 375 billion these debentures due in 2056 and 2066 carry initial fixed interest rates ranging from 6000 to 6625 which will later convert to floating rates tied to the fiveyear treasury rate the issuance provides longterm funding and balance sheet flexibility with the debentures guaranteed on a subordinated basis by nextera energy,"['nextera', 'energy', 'nee', 'sell', 'longdated', 'junior', 'subordinated', 'debenture', 'fixedtofloating', 'coupon', 'nextera', 'energy', 'capital', 'holding', 'subsidiary', 'nextera', 'energy', 'nee', 'issued', 'three', 'series', 'longdated', 'junior', 'subordinated', 'debenture', 'totaling', '375', 'billion', 'debenture', 'due', '2056', '2066', 'carry', 'initial', 'fixed', 'interest', 'rate', 'ranging', '6000', '6625', 'later', 'convert', 'floating', 'rate', 'tied', 'fiveyear', 'treasury', 'rate', 'issuance', 'provides', 'longterm', 'funding', 'balance', 'sheet', 'flexibility', 'debenture', 'guaranteed', 'subordinated', 'basis', 'nextera', 'energy']",nextera energy nee sell longdated junior subordinated debenture fixedtofloating coupon nextera energy capital holding subsidiary nextera energy nee issued three series longdated junior subordinated debenture totaling 375 billion debenture due 2056 2066 carry initial fixed interest rate ranging 6000 6625 later convert floating rate tied fiveyear treasury rate issuance provides longterm funding balance sheet flexibility debenture guaranteed subordinated basis nextera energy
Galaxy Digital Inc. SEC Filing,Stock Titan,20260622T204505,"This article reports on a recent SEC Form 144 filing by Galaxy Digital Inc. (GLXY) detailing a proposed sale of 75,000 common shares with an aggregate market value of $3,000,000 through Morgan Stanley Smith Barney LLC. The filing indicates the shares were acquired on December 14, 2018, as Performance Stock Units from the issuer. No securities were reported sold by the filer in the past three months.",https://www.stocktitan.net/sec-filings/GLXY/144-galaxy-digital-inc-sec-filing-263b0d8a5b25.html,galaxy digital inc sec filing this article reports on a recent sec form 144 filing by galaxy digital inc glxy detailing a proposed sale of 75000 common shares with an aggregate market value of 3000000 through morgan stanley smith barney llc the filing indicates the shares were acquired on december 14 2018 as performance stock units from the issuer no securities were reported sold by the filer in the past three months,"['galaxy', 'digital', 'inc', 'sec', 'filing', 'article', 'report', 'recent', 'sec', 'form', '144', 'filing', 'galaxy', 'digital', 'inc', 'glxy', 'detailing', 'proposed', 'sale', '75000', 'common', 'share', 'aggregate', 'market', 'value', '3000000', 'morgan', 'stanley', 'smith', 'barney', 'llc', 'filing', 'indicates', 'share', 'acquired', 'december', '14', '2018', 'performance', 'stock', 'unit', 'issuer', 'security', 'reported', 'sold', 'filer', 'past', 'three', 'month']",galaxy digital inc sec filing article report recent sec form 144 filing galaxy digital inc glxy detailing proposed sale 75000 common share aggregate market value 3000000 morgan stanley smith barney llc filing indicates share acquired december 14 2018 performance stock unit issuer security reported sold filer past three month
Orchid Island Capital Announces Increase in Stock Repurchase Program Authorization and Estimated Book Value per Share,Yahoo Finance,20260622T204500,"Orchid Island Capital, Inc. has announced an increase in its stock repurchase program authorization by an additional 25,000,000 shares, bringing the total authorization to approximately 13.3% of its outstanding shares. The company also provided an estimated book value per share of $7.24 to $7.28 as of June 18, 2026, marking an increase of 2.3% to 2.8% since March 31, 2026. This estimated book value is preliminary and subject to change.",https://finance.yahoo.com/markets/stocks/articles/orchid-island-capital-announces-increase-204500885.html,orchid island capital announces increase in stock repurchase program authorization and estimated book value per share orchid island capital inc has announced an increase in its stock repurchase program authorization by an additional 25000000 shares bringing the total authorization to approximately 133 of its outstanding shares the company also provided an estimated book value per share of 724 to 728 as of june 18 2026 marking an increase of 23 to 28 since march 31 2026 this estimated book value is preliminary and subject to change,"['orchid', 'island', 'capital', 'announces', 'increase', 'stock', 'repurchase', 'program', 'authorization', 'estimated', 'book', 'value', 'per', 'share', 'orchid', 'island', 'capital', 'inc', 'announced', 'increase', 'stock', 'repurchase', 'program', 'authorization', 'additional', '25000000', 'share', 'bringing', 'total', 'authorization', 'approximately', '133', 'outstanding', 'share', 'company', 'also', 'provided', 'estimated', 'book', 'value', 'per', 'share', '724', '728', 'june', '18', '2026', 'marking', 'increase', '23', '28', 'since', 'march', '31', '2026', 'estimated', 'book', 'value', 'preliminary', 'subject', 'change']",orchid island capital announces increase stock repurchase program authorization estimated book value per share orchid island capital inc announced increase stock repurchase program authorization additional 25000000 share bringing total authorization approximately 133 outstanding share company also provided estimated book value per share 724 728 june 18 2026 marking increase 23 28 since march 31 2026 estimated book value preliminary subject change
"ASSURANT, INC. SEC Filing",Stock Titan,20260622T204400,"This SEC Form 144 filing by Assurant, Inc. indicates a proposed sale of 7,000 shares of common stock with an aggregate market value of $1,819,020. The shares were acquired on March 16, 2025, through RSUs/PSUs from the issuer and are intended to be sold on June 22, 2026, via Morgan Stanley Smith Barney LLC. The filing shows a neutral impact and sentiment.",https://www.stocktitan.net/sec-filings/AIZ/144-assurant-inc-sec-filing-fabb144648cc.html,assurant inc sec filing this sec form 144 filing by assurant inc indicates a proposed sale of 7000 shares of common stock with an aggregate market value of 1819020 the shares were acquired on march 16 2025 through rsuspsus from the issuer and are intended to be sold on june 22 2026 via morgan stanley smith barney llc the filing shows a neutral impact and sentiment,"['assurant', 'inc', 'sec', 'filing', 'sec', 'form', '144', 'filing', 'assurant', 'inc', 'indicates', 'proposed', 'sale', '7000', 'share', 'common', 'stock', 'aggregate', 'market', 'value', '1819020', 'share', 'acquired', 'march', '16', '2025', 'rsuspsus', 'issuer', 'intended', 'sold', 'june', '22', '2026', 'via', 'morgan', 'stanley', 'smith', 'barney', 'llc', 'filing', 'show', 'neutral', 'impact', 'sentiment']",assurant inc sec filing sec form 144 filing assurant inc indicates proposed sale 7000 share common stock aggregate market value 1819020 share acquired march 16 2025 rsuspsus issuer intended sold june 22 2026 via morgan stanley smith barney llc filing show neutral impact sentiment
Form 13D/A Grindr Inc. For: 22 June By Investing.com,Investing.com Canada,20260622T204330,"This article from Investing.com is a regulatory filing update, specifically a Form 13D/A for Grindr Inc. dated June 22. It mentions Grindr Inc. using the stock symbol GRND and includes a minor stock price change. The content primarily highlights the filing without offering additional details or analysis.",https://ca.investing.com/news/stock-market-news/form-13da-grindr-inc-for-22-june-93CH-4701836,form 13da grindr inc for 22 june by investingcom this article from investingcom is a regulatory filing update specifically a form 13da for grindr inc dated june 22 it mentions grindr inc using the stock symbol grnd and includes a minor stock price change the content primarily highlights the filing without offering additional details or analysis,"['form', '13da', 'grindr', 'inc', '22', 'june', 'investingcom', 'article', 'investingcom', 'regulatory', 'filing', 'update', 'specifically', 'form', '13da', 'grindr', 'inc', 'dated', 'june', '22', 'mention', 'grindr', 'inc', 'using', 'stock', 'symbol', 'grnd', 'includes', 'minor', 'stock', 'price', 'change', 'content', 'primarily', 'highlight', 'filing', 'without', 'offering', 'additional', 'detail', 'analysis']",form 13da grindr inc 22 june investingcom article investingcom regulatory filing update specifically form 13da grindr inc dated june 22 mention grindr inc using stock symbol grnd includes minor stock price change content primarily highlight filing without offering additional detail analysis
Guardian Pharmacy names new COO and CFO as executive retires By Investing.com,Investing.com Canada,20260622T204321,"Guardian Pharmacy Services announced leadership changes effective July 1, 2026, with David Morris becoming Chief Operating Officer and Will Mudd taking over as Chief Financial Officer. These changes follow the retirement of Executive Vice President Kendall Forbes. The company reported strong financial health, with shares up 111% over the past year, and recently met analyst expectations in its first-quarter 2026 earnings.",https://ca.investing.com/news/stock-market-news/guardian-pharmacy-names-new-coo-and-cfo-as-executive-retires-93CH-4701824,guardian pharmacy names new coo and cfo as executive retires by investingcom guardian pharmacy services announced leadership changes effective july 1 2026 with david morris becoming chief operating officer and will mudd taking over as chief financial officer these changes follow the retirement of executive vice president kendall forbes the company reported strong financial health with shares up 111 over the past year and recently met analyst expectations in its firstquarter 2026 earnings,"['guardian', 'pharmacy', 'name', 'new', 'coo', 'cfo', 'executive', 'retires', 'investingcom', 'guardian', 'pharmacy', 'service', 'announced', 'leadership', 'change', 'effective', 'july', '1', '2026', 'david', 'morris', 'becoming', 'chief', 'operating', 'officer', 'mudd', 'taking', 'chief', 'financial', 'officer', 'change', 'follow', 'retirement', 'executive', 'vice', 'president', 'kendall', 'forbes', 'company', 'reported', 'strong', 'financial', 'health', 'share', '111', 'past', 'year', 'recently', 'met', 'analyst', 'expectation', 'firstquarter', '2026', 'earnings']",guardian pharmacy name new coo cfo executive retires investingcom guardian pharmacy service announced leadership change effective july 1 2026 david morris becoming chief operating officer mudd taking chief financial officer change follow retirement executive vice president kendall forbes company reported strong financial health share 111 past year recently met analyst expectation firstquarter 2026 earnings
